"process","application_category","prevalence","sha256","os_info"
"ExodusEden.exe",,"0.16","129139A14839C6EC319F79902909218DD86E1B426F70BBE491B4E79D12C3598E","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"ExpanDrive.exe",,"0.08","35F6E02F23129888BD603136A356A0C455325DCB904326DD5EC6AA59F4B69FC5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"F5 Endpoint Inspector",,"0.04","E3AB54261C289AF1018344C2796C53E515FC68096C608DB7A3B9879A29683993","@{(Mac OS X)(Unknown)(10.15.0)=1.0}"
"F5 VPN",,"0.02","E79598716CE3E26F100C3D0FE2C1AF4545ABB769B972BEE379563612B48DA369","@{(Mac OS X)(Unknown)(10.14.2)=1.0}"
"F5 VPN",,"0.94","0E96B1217A77C3F7598D558B1D6B08C5EB6B3141888CA9BCFA3A8257E038599D","@{(Mac OS X)(Unknown)(10.15.0)=1.0}"
"FamilyTreePublisher.exe",,"0.51","29ABA48BEE77080162B3C3A71DA93D6E2D9336E2EE5FA1AD585AE6041028E34C","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"Fantastical",,"0.1","5FB968CA7C9EEF3839CE795D00C98B7896B87C757C046DF04B722E6288365312","@{(Mac OS X)(Mojave)(10.14.6)=0.78; (Mac OS X)(Unknown)(10.14.5)=0.08; (Mac OS X)(Unknown)(10.14.0)=0.04}"
"Fantastical",,"0.65","2FF712673D3553B68018B9FCE8D31DBD73DE06349F4A8781EC61C92F052B1742","@{(Mac OS X)(Mojave)(10.14.6)=0.52; (Mac OS X)(Unknown)(10.14.5)=0.37; (Mac OS X)(Unknown)(10.14.6)=0.11}"
"Fantastical 2",,"0.01","8F583C4D4F95E1E21063374499016150583790E24B2300D197BA1319C446F459","@{(Mac OS X)(Unknown)(10.15.0)=1.0}"
"Fantastical 2",,"0.02","8F583C4D4F95E1E21063374499016150583790E24B2300D197BA1319C446F459","@{(Mac OS X)(Unknown)(10.15.0)=1.0}"
"FFFTP.exe",,"1.0","C1496E3E8D32E8E2B3B3850FD3AA5B0D9FE2DDB4A41B77CA81A0017E0836C7A5","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"Fiddler.exe",,"0.55","28727C5149C7276FE37E1CF9DEE1770BBB71796FDD49202C84122D9E6ADB6E43","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FIFA19.exe",,"0.02","E03E3B28A8128DA382C7C88618171D7E648AF88771991D24C8E32722C75F1615","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FIFA19.exe",,"0.24","DE6D1A8DC87AF9E6FD2F01C910228918FAB0706170164BC80E3A34FBF5FCE2F8","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FIFA19.exe",,"0.26","DE6D1A8DC87AF9E6FD2F01C910228918FAB0706170164BC80E3A34FBF5FCE2F8","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FIFA19.exe",,"0.74","E94AB5A29A2304353A4A9D5B50A7CE90C518BA465A986904E1186A586CFEDD6D","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FIFA19.exe",,"0.74","E94AB5A29A2304353A4A9D5B50A7CE90C518BA465A986904E1186A586CFEDD6D","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla",,"0.01","029F71C64953C2DBE17E8EFDC963BE9B45D60408BA28E45751A5A3A897A5270A","@{(Mac OS X)(Unknown)(10.14.5)=1.0}"
"filezilla",,"0.07","011A91C198A0EDC840477DE09897E922DB918433C4457AA49C33C9B5ADAB688C","@{(Mac OS X)(El Capitan)(10.11.6)=1.0}"
"filezilla",,"0.1","BBD3013A8660DFF2CC5E793530FED871EA3B85E79D77881F644E91320F0A84D4","@{(Mac OS X)(Unknown)(10.14.4)=0.45; (Mac OS X)(Unknown)(10.14.5)=0.32; (Mac OS X)(Mojave)(10.14.6)=0.11}"
"filezilla",,"0.11","C4C40AA10DF6804EC17BB5A60122859A13ADDEC47101DC5E9D991CAC4BD203C8","@{(Mac OS X)(Unknown)(10.14.5)=0.46; (Mac OS X)(Unknown)(10.14.0)=0.23; (Mac OS X)(Unknown)(10.14.4)=0.15}"
"filezilla",,"0.12","91DD6F0DC876F1C627D2124087B523AD7E8EE2148D43FC7646E1ECDDE473EE36","@{(Mac OS X)(Unknown)(10.14.6)=0.27; (Mac OS X)(Unknown)(10.14.5)=0.27; (Mac OS X)(Mojave)(10.14.5)=0.2}"
"filezilla",,"0.13","7BE63DF9C08CE845A10AE3D5CD9E07D25EC9D916368345E3C2C1916D89998BF0","@{(Mac OS X)(Unknown)(10.14.5)=0.38; (Mac OS X)(High Sierra)(10.13.6)=0.25; (Mac OS X)(Unknown)(10.14.4)=0.19}"
"filezilla",,"0.14","BB0E3BDFC6A0C8D23D1CC66B971DB0FBC3A04832B9B38755F744E698C2924D5A","@{(Mac OS X)(Sierra)(10.12.6)=0.5; (Mac OS X)(High Sierra)(10.13.4)=0.33; (Mac OS X)(Unknown)(10.14.3)=0.17}"
"filezilla",,"0.21","32557A2BAF1A83022E93062E0723152F0025FA1C82322655603597FE2A2D8C83","@{(Mac OS X)(Unknown)(10.14.5)=0.33; (Mac OS X)(Unknown)(10.14.6)=0.22; (Mac OS X)(Unknown)(10.14.0)=0.22}"
"filezilla",,"0.33","D3DB24A04F4CC8B0159E33CF7514B39FF4D1FA88E650C30EF1C8E9FBE6F180B6","@{(Mac OS X)(Unknown)(10.14.4)=1.0}"
"filezilla",,"0.67","FBEB059D3B00477F99A5D2FE83867EB9BE59692234C99CE8801AFC1B01447190","@{(Mac OS X)(Unknown)(10.14.0)=1.0}"
"filezilla",,"1.0","1FF2742683BF32DC77E3EFCAEE5C4681A7F906C76D852E39CB2252D5FA305B26","@{(Mac OS X)(Mojave)(10.14.5)=1.0}"
"filezilla",,"1.0","BE4748C128D8606D0E623A2B3529A897378F6E4A5831C0121B2B79F749BE183B","@{(Mac OS X)(Unknown)(10.14.4)=0.5; (Mac OS X)(Sierra)(10.12.6)=0.33; (Mac OS X)(Unknown)(10.14.0)=0.17}"
"filezilla",,"1.0","B287135C086B242EB3CDC92A69E296688B6C8FF732EAE04EBAA95B99A28A8F2B","@{(Mac OS X)(Unknown)(10.14.5)=1.0}"
"filezilla",,"1.0","4BF59BD3487402146F1EE1AD2FC271344E01BF3E4338E2EE6D7C397C949BE0B6","@{(Mac OS X)(High Sierra)(10.13.6)=1.0}"
"filezilla",,"1.0","39A4ED923D5FEEEFB8897C14B9EDE9205FA26BA63812D0A1D8D2A31BA194A5BB","@{(Mac OS X)(Sierra)(10.12.6)=0.8; (Mac OS X)(High Sierra)(10.13.6)=0.2}"
"filezilla.exe",,"0.01","C40638674E5E04C637EAF78A7A953DB2B326E07EE3EF2A07F2B7E84F1269CBB1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"0.02","A5B2AD76623D277EFEBCC3C3A3AB879D13BCE10DDB4F80438687E331154D0ABE","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"filezilla.exe",,"0.08","5ADCE9EE4F1298C207E9B5ADD5BB56F06E3111DF78146A3B6D9CB324143543DC","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.93; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.03; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.03}"
"filezilla.exe",,"0.14","EA71C76154AA3D74277926F69F8559E8CC113ED1CBF791A7C831932CD5597514","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.87; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.1; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.02}"
"filezilla.exe",,"0.22","25C3812305E06D795846763319722AB3311AD3F763A5D5EED8AD0CC42DFEB455","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"filezilla.exe",,"0.27","33E603CF7D69E4B61481D4702E6020460F321EC057BF3D97EF4FA37E9E0AB52A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.89; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.11}"
"filezilla.exe",,"0.28","A5B2AD76623D277EFEBCC3C3A3AB879D13BCE10DDB4F80438687E331154D0ABE","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.97; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.03}"
"filezilla.exe",,"0.33","C40638674E5E04C637EAF78A7A953DB2B326E07EE3EF2A07F2B7E84F1269CBB1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"0.33","88D2EDAF9C32515D6F03440758F5C80EFD1027A504F8165070FB9A18B9028E2A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"0.33","8A690FCF84DA092533F56F733FABD40F601BE53B8A5AF610B7A88B99F4DEC4D2","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"0.67","AD71BFACB2992A1C31B3291A65A9C43D7159CD28AF6855C04066F00037A4E1F0","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.98; (WinNT)(Windows 8.1 Home)(6.3.9600)=0.01; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.0}"
"filezilla.exe",,"0.78","1ABCF0C14CE2D897DC916A3D9AE5E0389D1B68FE850031425250EB022E940420","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.86; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.14}"
"filezilla.exe",,"0.97","8A690FCF84DA092533F56F733FABD40F601BE53B8A5AF610B7A88B99F4DEC4D2","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.0}"
"filezilla.exe",,"0.99","5ADCE9EE4F1298C207E9B5ADD5BB56F06E3111DF78146A3B6D9CB324143543DC","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"1.0","64DF02B8D9C9FB1301EDABE6414009BCEB0E245644ED34E93887930B381116B5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"1.0","64DF02B8D9C9FB1301EDABE6414009BCEB0E245644ED34E93887930B381116B5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"1.0","88D2EDAF9C32515D6F03440758F5C80EFD1027A504F8165070FB9A18B9028E2A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"1.0","DD7C86804B2986AEE3AEF90CE956F61E2D61224DF40348E967DA4F95BF1A92C6","@{(WinNT)(Windows 10 Professional)(10.0.16299)=1.0}"
"filezilla.exe",,"1.0","8A690FCF84DA092533F56F733FABD40F601BE53B8A5AF610B7A88B99F4DEC4D2","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"filezilla.exe",,"1.0","1D2C0DD49B1EDE69E2412CC0B8073EA00CDE3306E92986EE2D037A13A7EFAEC5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FinderSync",,"0.03","9477F84DAE5087667C6D87B8455FFB45E3C5AC6D5E96DDFBE3FAFF3B2FB13A5F","@{(Mac OS X)(Unknown)(10.15.0)=1.0}"
"FireSvc.exe",,"0.47","85531B1B7A9FC2702B5365D23192763E807EEC70DA763F661BE4172063CF2D13","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=1.0}"
"FireSvc.exe",,"0.83","E3D8EBFC83694AAB523C1A04F0EC3591D549CF69DCB51FE212454F062AAC5FA4",""
"FitbitConnectService.exe",,"0.28","FF92711645A384A5462C8106ADFAC01A397CEE42A5764C7524F3BD93D605A6FB","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"FlashFXP.exe",,"0.25","52B79A8BDB5D8046821FE94986EDC40E76D096CFCA67D7B9B16846A43DBFBC7C","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FlashFXP.exe",,"0.75","981D0E9432B837AC20E7E6C74CA4511AE59F1EF73DAB37A1930B9A5672058D41","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FlashHelperService.exe",,"0.04","5D34F8902D39BFBC5DC9D93CF61032ACA3CD93C47CD416ADB527B2C5730C9564","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FlashHelperService.exe",,"0.09","1CD31B6D1801B5CAC040FBF764D1A63664267794D6B1F575DAAAC6DF8F5F08BA","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"flowdock.exe",,"0.05","61D96E4A942F06D6DA29D2D07FCBE4A1BA4C898E0BB223FB8093F0DD5FDCE4E0","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"flowdock.exe",,"0.12","61D96E4A942F06D6DA29D2D07FCBE4A1BA4C898E0BB223FB8093F0DD5FDCE4E0","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"flowsync.exe",,"0.01","58489DF326C2F91DD485EF8281CB51762D8522316191B3CB94D328836222A07D","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"FortiSSLVPNdaemon.exe",,"0.33","E0CBE77430705BEC250D1C1E2549A3E67C67CCA9D3247176B2E94A8066368843","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FortiSSLVPNdaemon.exe",,"0.33","E0CBE77430705BEC250D1C1E2549A3E67C67CCA9D3247176B2E94A8066368800","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FortniteClient-Win64-Shipping.exe",,"0.22","AA2517A39E9B3348EDA065CCC66FB094395A361BF8184393EF6ABC17EF5C1608","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FortniteClient-Win64-Shipping.exe",,"0.67","AA2517A39E9B3348EDA065CCC66FB094395A361BF8184393EF6ABC17EF5C1608","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FrameworkService.exe",,"1.0","5C407C0A70BADCB5FA66B608ADB607AB25B7CF14A2FE94488A3B889605F6BCFE","@{(WinNT)(Windows 7 Professional)(6.1.7601)=1.0}"
"FreeCAD",,"1.0","C197F1D02B0EBBF7BE7954259B7074F43085EFCC3D88EC7FFB525693FE5A26F9","@{(Mac OS X)(Unknown)(10.14.5)=1.0}"
"FreedomProxy",,"0.19","124F2E92581A9CA149A26E1760C3C815433DFC9100B1D45E9CF2635E2BD33D5A","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"FreedomProxy",,"0.29","1C22A823DB517E7F923F17046B3E4156C68229717001044E86CEE837FFB05E7D","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"FreedomProxy",,"0.71","124F2E92581A9CA149A26E1760C3C815433DFC9100B1D45E9CF2635E2BD33D5A","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"FreedomProxy",,"0.81","1C22A823DB517E7F923F17046B3E4156C68229717001044E86CEE837FFB05E7D","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"FreedomProxy",,"1.0","1C22A823DB517E7F923F17046B3E4156C68229717001044E86CEE837FFB05E7D","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"FreedomProxy",,"1.0","1C22A823DB517E7F923F17046B3E4156C68229717001044E86CEE837FFB05E7D","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"fsagent",,"0.17","771DCEE316D29B6E446D8719D95BAD76EBA681A20BB76FD4CF22FCE86E6C565F","@{(Mac OS X)(Mojave)(10.14.6)=1.0}"
"fsagent",,"0.83","6D729E0F10DCDF764AF1A77893D0B919890FD3F948B080642F0BE0D935728424","@{(Mac OS X)(Mojave)(10.14.6)=1.0}"
"fsupdater",,"1.0","9146547CACF23A24168F67E4FEF04DF83A2877BA4AADBD062E947FEDB755209A","@{(Mac OS X)(Mojave)(10.14.6)=1.0}"
"FTBCheckUpdates.exe",,"0.08","101B5399C6BAF4E3C6951F5E25B5984033539293DEBA401DD843247BB614293D","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"FTBCheckUpdates.exe",,"0.08","D38627F2259D3278C384286FD9BAF2908BC0DBAE472C26948D338B7F1FD60FFA","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"Fusion360.exe",,"0.08","F108F04B5A6EA81DD9D250E90D601BF17A3CD030A60879AAC4CB6B04D992F311","@{(WinNT)(Windows 10 Enterprise)(10.0.18362)=1.0}"
"fusioninventory-agent.exe",,"0.97","136D26340586DFE4B0B0F8C70116F7948AB9FB526878357E6496446F22D652F6","@{(WinNT)(Windows 7 Professional)(6.1.7601)=0.68; (WinNT)(Windows 10 Professional)(10.0.17763)=0.18; (WinNT)(Windows 10 Professional)(10.0.16299)=0.14}"
"g2mcomm.exe",,"0.64","255FB806009659518548477EE68BA06E31A41947CBF479FA0D8128346D1FCB43","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"G2MUpdate",,"0.07","8D012FB394405724713C289759A30A14DE9DD91AE9C813B9F88CE094E613134D","@{(Mac OS X)(Mojave)(10.14.5)=0.28; (Mac OS X)(Unknown)(10.14.5)=0.22; (Mac OS X)(Mojave)(10.14.6)=0.17}"
"G2MUpdate",,"0.12","567300C2F48FD721D7EEEF88B49731DD76AF0274CF8BE06F5398463F67035EE2","@{(Mac OS X)(Unknown)(10.14.5)=0.34; (Mac OS X)(High Sierra)(10.13.6)=0.12; (Mac OS X)(Unknown)(10.14.6)=0.12}"
"G2MUpdate",,"0.15","85CD9E74ED984CD87684E3C77FB650C3EB339976BDB015814DD0787ED4E02E7C","@{(Mac OS X)(Unknown)(10.14.5)=0.33; (Mac OS X)(High Sierra)(10.13.6)=0.21; (Mac OS X)(Sierra)(10.12.6)=0.13}"
"g2mvideoconference.exe",,"0.08","848ABF3890E118D46F7EEF42693386E0C631920C265622BDC3F58F5B9AB3C4C2","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.89; (WinNT)(Windows 10 Professional)(10.0.17134)=0.11}"
"gaijin_downloader.exe",,"1.0","C4A00BA02DDE8D9F111C80B403B4A6B81292EA1C96C8346C59907C96BEF7FE0B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"game.exe",,"1.0","5651190E363F13750D33B9C9FC4DF8AC61D0226881D6161BEA0A465CFC62D3BD","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"GameBar.exe",,"0.3","32D8F46A28F83016EE0D2C1A9FE2412B546C73B2A5A60EBD15D8F88C14B438DE","@{(WinNT)(Windows 10 Professional)(10.0.18950)=0.37; (WinNT)(Windows 10 Professional)(10.0.18945)=0.29; (WinNT)(Windows 10 Professional)(10.0.18941)=0.24}"
"GameBar.exe",,"0.78","32D8F46A28F83016EE0D2C1A9FE2412B546C73B2A5A60EBD15D8F88C14B438DE","@{(WinNT)(Windows 10 Professional)(10.0.18950)=0.48; (WinNT)(Windows 10 Professional)(10.0.18945)=0.28; (WinNT)(Windows 10 Professional)(10.0.18941)=0.17}"
"GameCenter.exe",,"0.08","4454BD6026699ADB6E451543E80D10F5D0F7E7C9B16721CB03E2FAD167DC1AAB","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"GameCenter.exe",,"0.16","5F34C56972A5E42BE7BDA34517B1926D047E702DE1F991E4BBD9AA77AFABD63D","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"GameCenter.exe",,"0.19","482C3356D5F18AB4D84017A0282BBBB199F4B2CA87B497EEB02772C3916A1849","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"GameCenter.exe",,"0.19","482C3356D5F18AB4D84017A0282BBBB199F4B2CA87B497EEB02772C3916A1849","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"Garmin BaseCamp",,"1.0","F9E914F01A1094959A17DD1D5DC376D8657BAE6DDB7539304D2FBBD0D6C2F3A1","@{(Mac OS X)(Unknown)(10.14.5)=1.0}"
"GeoComplyUpdate.exe",,"0.09","B880946B0E512332BEE567D86AF9033EEEDFD3DC5C7965C60F06F3EB567ECB1F","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.48; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.4; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.12}"
"GeoComplyUpdateH.exe",,"0.15","8375511864990B3CA33F18D1C5819C85241DFAF14D9C93928B3182C734CD65C6","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"Get Plain Text",,"0.12","2C02D5379EED1715CC7927446C6D114605567B6DEF966E4E1E993DA0E2B26704","@{(Mac OS X)(Mojave)(10.14.5)=0.88; (Mac OS X)(Unknown)(10.14.5)=0.07; (Mac OS X)(Unknown)(10.14.4)=0.02}"
"git-remote-http",,"0.15","A7352E3364716834BFFCD3F5687C56C8E32F44B44B156FB28E55BD844F14AC8D","@{(Linux)(Linux Mint 19)(4.15.0-45-generic)=0.53; (Linux)(Ubuntu 18.04.2 LTS)(4.15.0-54-generic)=0.17; (Linux)(Ubuntu 18.04.3 LTS)(5.0.0-23-generic)=0.16}"
"git-remote-http",,"0.22","393C7C8FC964B314673BBD241CFF43F64C31BE4AAC94A8F6E22EB33DCC073F33","@{(Mac OS X)(Mojave)(10.14.6)=1.0}"
"git-remote-https",,"0.12","D687F430DBD86A700A3734538494F3F868E1C0502326F8DF393B04BC77709A7C","@{(Mac OS X)(Sierra)(10.12.6)=1.0}"
"Gitter.exe",,"0.79","F6A43CA82C47467F62E2192E2D0BDE2121AD3D762B6A928735CD8C026942ECF1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"Gitter.exe",,"0.83","F6A43CA82C47467F62E2192E2D0BDE2121AD3D762B6A928735CD8C026942ECF1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"Gitter.exe",,"0.86","F6A43CA82C47467F62E2192E2D0BDE2121AD3D762B6A928735CD8C026942ECF1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"gjagent.exe",,"0.64","0DA48ABB87CEAACD7F99B6C5B3F8EAC7620E840F6B9B9FEEDF01272664CDEDC0","@{(WinNT)(Windows 10 Professional)(10.0.17134)=1.0}"
"GmailNotifierPro.exe",,"1.0","84AFD73C79D14319F9C86D88790B9C9E51ECC86ECC190A2FEF7E654C04B3D326","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"go443.exe",,"0.52","00D836065F35721C6F1B62E4895BBD6736262F241E5E1081FBF6D322751359F1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"GoldenDict.exe",,"1.0","17FAAF9959286E3E8AF86FA55A362BA357F613F8FC0DAEA0DABB0A542CA0629A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"goloader",,"0.06","29B2A4F3BF76A67AE68FCEB9C24C97B8FCF083903BBA00E4C05DC25F893411E0","@{(Mac OS X)(Mojave)(10.14.6)=0.23; (Mac OS X)(Unknown)(10.14.0)=0.16; (Mac OS X)(High Sierra)(10.13.6)=0.14}"
"goloader.exe",,"0.05","8AB73EF2016BC6CC6199464B0B7D4FEC6E32FA7990400DF951F3A21014C94C30","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"goloader.exe",,"1.0","82B707AF90CB953F638C62D2F231C7057C4919616C82E5C5C5B6D311AD6427BE","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"Google Chrome Canary",,"0.15","47DEBBCF46A99482B513EC0C03A93ABF39BCA0B302714DAE7E913F4AE4535D01","@{(Mac OS X)(High Sierra)(10.13.4)=1.0}"
"GoProIDService.exe",,"0.07","0A1E49B6C6749A23B67FBAB876809D5138B6937D3FFA31C73490B19D1C6FD64D","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.63; (WinNT)(Windows 10 Professional)(10.0.17763)=0.32; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.05}"
"GoProMediaService.exe",,"0.59","00C82D10096710AB02E103ABFFCDFD4FE11A71BE813CB895FD0DA57A53261450","@{(WinNT)(Windows 10 Enterprise)(10.0.18362)=0.87; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.13}"
"GoProPushNotificationService",,"0.54","BE18EBF51174B241A14ABBBF507C774977B0CA97F8E5289B8FC608DA84C6C89A","@{(Mac OS X)(High Sierra)(10.13.6)=0.57; (Mac OS X)(Unknown)(10.14.5)=0.29; (Mac OS X)(Mojave)(10.14.5)=0.14}"
"GoProShareService.exe",,"0.19","E47D6A2E3DF8EA117A433FF7F37D9C50264C645E54FD6490018F606C0538FE3B","@{(WinNT)(Windows 10 Enterprise)(10.0.18362)=0.73; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.27}"
"GoToMeeting",,"0.15","0000CE75BA8D877A4B17BD165D78F527681F9E9C32E13AA9E9FF95A076F85A8A","@{(Mac OS X)(Unknown)(10.14.5)=0.59; (Mac OS X)(High Sierra)(10.13.6)=0.35; (Mac OS X)(Unknown)(10.14.2)=0.06}"
"GoToMeeting",,"0.27","6B88EDFCC746B7C8AA281F403519801D0D788E1827C98380474DB26C688F7C6C","@{(Mac OS X)(Unknown)(10.14.5)=0.47; (Mac OS X)(High Sierra)(10.13.6)=0.33; (Mac OS X)(Mojave)(10.14.5)=0.17}"
"gpg2keys_hkp",,"1.0","33869EDE13C4DADE61AE7AD8A6497877B17936C46AF742834718490A6B5861BC","@{(Mac OS X)(Unknown)(10.14.5)=1.0}"
"grafana-server",,"0.07","C882DD48912FD5FAF365B1E1B3D448A809917E17C2773FF9F6258C9171FED455","@{(Mac OS X)(Unknown)(10.14.5)=0.76; (Mac OS X)(Mojave)(10.14.6)=0.17; (Mac OS X)(Unknown)(10.14.6)=0.06}"
"Greenshot.exe",,"0.11","9CBD2B9BF44FCE78AA87FD7A26A65AEE9DD04C43991142528F57FF9A0E2FC4A4","@{(WinNT)(Windows 10 Enterprise)(10.0.10586)=1.0}"
"gsc.exe",,"1.0","CB17E08F132F3F832343AAE493789BEA5D1E90129B64E5CAC68582C031F34868","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"gsc.exe",,"1.0","CB17E08F132F3F832343AAE493789BEA5D1E90129B64E5CAC68582C031F34868","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"gs-server.exe",,"0.27","DD160DAA0F0592EF50A199C4AEF86137534A8B4D85FBAD00C097851689E7AAE4","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"GWCtlSrv.exe",,"0.04","A8618D5AF75FF02EEB5E1E1A41EAFD28EAF9958095A1BCD683BC3CC56D9DA3F8","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"GWCtlSrv.exe",,"0.24","8FB6C5477EA7EA839F081673F51B5E1E624E05C6009B3E5ADF0CCEF1D676FCC2","@{(WinNT)(Windows 10 Enterprise)(10.0.17763)=1.0}"
"GWCtlSrv.exe",,"0.73","7463EF0BCE9A7A33B3E8A9740D48E67DF059DBFBE261FC6635763BC6633F5D95","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"gzserv.exe",,"0.14","D463365F4FA505019621FB45BB01C52FE27B1C80F8D51CBCAFC3D22EC4DDE565","@{(WinNT)(Windows 10 Enterprise N)(10.0.17134)=1.0}"
"hamachi-2.exe",,"0.5","B28DCF7ED36430B55FECBA78847A1601D19508EDEF77D7C7D76402645A832D9A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
